DATETIME,CARRY,CARRY_CONTRACT,FORWARD,FORWARD_CONTRACT,PRICE,PRICE_CONTRACT
2022-07-15 23:00:00,2407.4,20220900,2407.4,20220900,2389.6,20220800
2022-07-18 23:00:00,2432.4,20220900,2432.4,20220900,2434.6,20220800
2022-07-19 23:00:00,2404.8,20220900,2404.8,20220900,2406.2,20220800
2022-07-20 23:00:00,2397.6,20220900,2397.6,20220900,2399.6,20220800
2022-07-21 23:00:00,2367.6,20220900,2367.6,20220900,2369.6,20220800
2022-07-22 23:00:00,2381.2,20220900,2381.2,20220900,2384.6,20220800
2022-07-25 23:00:00,2371.6,20220900,2371.6,20220900,2373.2,20220800
2022-07-26 23:00:00,2385.4,20220900,2385.4,20220900,2387.2,20220800
2022-07-27 23:00:00,2369.4,20220900,2369.4,20220900,2371.0,20220800
2022-07-28 23:00:00,2364.2,20220900,2364.2,20220900,2366.4,20220800
2022-07-29 23:00:00,2332.2,20220900,2332.2,20220900,2336.2,20220800
2022-08-01 23:00:00,2345.6,20220900,2345.6,20220900,2349.0,20220800
2022-08-02 23:00:00,2304.2,20220900,2304.2,20220900,2307.2,20220800
2022-08-03 23:00:00,2273.4,20220900,2273.4,20220900,2276.8,20220800
2022-08-04 23:00:00,2294.2,20220900,2294.2,20220900,2297.4,20220800
2022-08-05 23:00:00,2314.0,20220900,2314.0,20220900,2318.4,20220800
2022-08-08 23:00:00,2303.8,20220900,2303.8,20220900,2307.8,20220800
2022-08-09 23:00:00,2309.4,20220900,2309.4,20220900,2314.0,20220800
2022-08-10 23:00:00,2281.8,20220900,2281.8,20220900,2286.8,20220800
2022-08-11 23:00:00,2333.2,20220900,2333.2,20220900,2337.2,20220800
2022-08-12 23:00:00,2344.0,20220900,2344.0,20220900,2349.2,20220800
2022-08-15 23:00:00,2341.6,20220900,2341.6,20220900,2346.6,20220800
2022-08-16 23:00:00,2341.6,20221000,2341.6,20221000,2342.8,20220900
2022-08-17 23:00:00,2341.6,20221000,2341.6,20221000,2368.6,20220900
2022-08-18 23:00:00,2341.6,20221000,2341.6,20221000,2341.8,20220900
2022-08-19 23:00:00,2341.6,20221000,2341.6,20221000,2323.6,20220900
2022-08-22 23:00:00,2341.6,20221000,2341.6,20221000,2334.0,20220900
2022-08-23 23:00:00,2339.2,20221000,2339.2,20221000,2340.6,20220900
2022-08-24 23:00:00,2289.2,20221000,2289.2,20221000,2292.0,20220900
2022-08-25 23:00:00,2319.6,20221000,2319.6,20221000,2322.0,20220900
2022-08-26 23:00:00,2316.4,20221000,2316.4,20221000,2313.8,20220900
2022-08-29 23:00:00,2292.4,20221000,2292.4,20221000,2293.4,20220900
2022-08-30 23:00:00,2284.2,20221000,2284.2,20221000,2286.4,20220900
2022-08-31 23:00:00,2284.4,20221000,2284.4,20221000,2286.6,20220900
2022-09-01 23:00:00,2268.4,20221000,2268.4,20221000,2269.6,20220900
2022-09-02 23:00:00,2246.0,20221000,2246.0,20221000,2249.2,20220900
2022-09-05 23:00:00,2243.8,20221000,2243.8,20221000,2246.6,20220900
2022-09-06 23:00:00,2255.6,20221000,2255.6,20221000,2258.2,20220900
2022-09-07 23:00:00,2264.6,20221000,2264.6,20221000,2267.0,20220900
2022-09-08 23:00:00,2250.2,20221000,2250.2,20221000,2252.6,20220900
